i,url,fecha
650,https://es.cointelegraph.com/news/doge-gets-more-love-on-twitter-and-ethereum-gets-more-hate-data-analysis,12.05.2022 18:35
651,https://es.cointelegraph.com/news/usdt-dollar-peg-wobbles-as-markets-continue-to-struggle-tether-cto-weighs-in,12.05.2022 18:05
652,https://es.cointelegraph.com/news/aussie-crypto-etfs-see-1-3m-volume-so-far-on-difficult-launch-day,12.05.2022 18:05
653,https://es.cointelegraph.com/news/apecoin-rebounds-after-ape-price-crashes-80-in-two-weeks-dead-cat-bounce-or-bottom,12.05.2022 17:35
654,https://es.cointelegraph.com/news/ethereum-plunges-13-vs-bitcoin-pushing-btc-dominance-to-2022-high-more-pain-ahead,12.05.2022 17:05
655,https://es.cointelegraph.com/news/ethereum-whales-get-busy-as-transactions-hit-highest-point-since-january,12.05.2022 15:35
656,https://es.cointelegraph.com/news/bitcoin-falls-below-27k-to-december-2020-lows-as-tether-stablecoin-peg-slips-under-99-cents,12.05.2022 15:05
657,https://es.cointelegraph.com/news/bitcoin-kisses-24k-realized-price-after-2nd-highest-realized-losses-in-history,12.05.2022 14:35
658,https://es.cointelegraph.com/news/michael-saylor-welcomes-fasb-vote-to-review-crypto-accounting-standards,12.05.2022 06:35
659,https://es.cointelegraph.com/news/not-bothered-miners-not-impacted-by-volatility-in-bitcoin-market,12.05.2022 04:35
660,https://es.cointelegraph.com/news/they-point-out-that-to-date-cryptocurrencies-are-the-best-option-for-sending-remittances,12.05.2022 01:35
661,https://es.cointelegraph.com/news/terra-contagion-leads-to-80-decline-in-defi-protocols-associated-with-ust,12.05.2022 01:35
662,https://es.cointelegraph.com/news/what-is-quantitative-easing-qe-why-does-it-affect-us-so-much,12.05.2022 01:05
663,https://es.cointelegraph.com/news/bitcoin-fights-to-hold-29k-as-fear-of-regulation-and-terra-s-ust-implosion-hit-crypto-hard,12.05.2022 01:05
664,https://es.cointelegraph.com/news/latin-america-s-largest-digital-bank-will-allocate-1-to-btc-offer-crypto-investment-services,12.05.2022 00:35
665,https://es.cointelegraph.com/news/bitcoin-price-reclaims-30k-as-bitcoin-cash-hits-fresh-record-low-against-btc,11.05.2022 21:35
666,https://es.cointelegraph.com/news/bitcoin-falls-back-under-30k-while-8-3-us-cpi-shows-signs-inflation-has-peaked,11.05.2022 20:05
667,https://es.cointelegraph.com/news/remittances-and-cryptocurrencies-eduardo-erlo-marketing-manager-of-status-network,11.05.2022 19:35
668,https://es.cointelegraph.com/news/terra-founder-do-kwon-shares-plan-to-save-the-ust-stablecoin-peg,11.05.2022 19:35
669,https://es.cointelegraph.com/news/indie-russian-news-firm-raises-250k-in-crypto-after-sanctions-cripple-finances,11.05.2022 19:35
670,https://es.cointelegraph.com/news/vechain-foundation-unveils-1-2b-crypto-treasury-but-spent-just-4m-in-q1,11.05.2022 19:05
671,https://es.cointelegraph.com/news/new-york-digital-media-company-the-latest-to-add-bitcoin-to-balance-sheet,11.05.2022 17:05
672,https://es.cointelegraph.com/news/dydx-releases-an-app-why-haven-t-more-defi-protocols-followed-suit,11.05.2022 16:35
673,https://es.cointelegraph.com/news/terra-rescue-plan-still-at-large-as-luna-falls-below-5-bitcoin-spikes-to-138k-in-ust,11.05.2022 13:35
674,https://es.cointelegraph.com/news/the-president-of-el-salvador-showed-scale-models-of-bitcoin-city-and-the-new-airport,11.05.2022 02:05
675,https://es.cointelegraph.com/news/altcoins-stage-a-relief-rally-while-bitcoin-traders-decide-whether-to-buy-the-dip,11.05.2022 01:05
676,https://es.cointelegraph.com/news/el-rcd-espanyol-firma-acuerdo-para-aceptar-bitcoin-y-ethereum-por-la-venta-de-entradas-merchandising-y-comidas-en-su-estadio,11.05.2022 00:35
677,https://es.cointelegraph.com/news/bitcoin-is-halfway-to-the-next-halving-what-will-happen,11.05.2022 00:35
678,https://es.cointelegraph.com/news/michael-saylor-assuages-investors-after-market-slumps-hurts-mstr-btc,11.05.2022 00:05
679,https://es.cointelegraph.com/news/uk-government-targets-crypto-in-latest-legislative-agenda,10.05.2022 21:35
680,https://es.cointelegraph.com/news/what-are-the-top-social-tokens-waiting-to-take-off-find-out-now-on-the-market-report,10.05.2022 21:05
681,https://es.cointelegraph.com/news/ethereum-rises-vs-bitcoin-despite-crypto-market-rout-will-eth-btc-gain-50-by-june,10.05.2022 20:05
682,https://es.cointelegraph.com/news/binance-suspends-luna-and-ust-withdrawals-citing-network-congestion,10.05.2022 18:05
683,https://es.cointelegraph.com/news/making-money-escaping-poverty-bitcoin-and-lightning-in-mozambique,10.05.2022 18:05
684,https://es.cointelegraph.com/news/analyst-claims-that-exchanges-sell-your-bitcoin-crypto-trading-platforms-respond,10.05.2022 17:35
685,https://es.cointelegraph.com/news/10-month-btc-price-lows-spark-1b-liquidation-as-bitcoin-eyes-35k-cme-futures-gap,10.05.2022 17:05
686,https://es.cointelegraph.com/news/bitcoin-network-transactions-and-fees-surge-amid-investor-de-risking,10.05.2022 16:35
687,https://es.cointelegraph.com/news/more-than-a-third-of-amc-online-payments-are-crypto-or-digital-ceo,10.05.2022 15:35
688,https://es.cointelegraph.com/news/three-new-crypto-etfs-to-begin-trading-in-australia-this-week,10.05.2022 14:35
689,https://es.cointelegraph.com/news/kwontitative-easing-btc-price-hits-43k-in-ust-as-terra-empties-2-2b-bitcoin-bag,10.05.2022 14:05
690,https://es.cointelegraph.com/news/bitcoin-retests-key-30k-support-zone-as-data-highlights-btc-whale-accumulation,10.05.2022 03:35
691,https://es.cointelegraph.com/news/42-5k-btc-reportedly-moved-from-luna-foundation-guard-wallet-as-ust-peg-crumbles,10.05.2022 02:05
692,https://es.cointelegraph.com/news/pro-traders-adopt-a-hands-off-approach-as-bitcoin-price-explores-new-lows,10.05.2022 01:35
693,https://es.cointelegraph.com/news/the-pandemic-drives-the-crypto-economy-in-spain,10.05.2022 00:05
694,https://es.cointelegraph.com/news/bitcoin-price-falls-to-31k-as-traders-prepare-for-a-rocky-road-and-more-downside,10.05.2022 00:05
695,https://es.cointelegraph.com/news/compound-treasury-receives-b-credit-rating-from-s-p-global-ratings,09.05.2022 22:05
696,https://es.cointelegraph.com/news/where-can-we-expect-a-pause-in-this-btc-downturn,09.05.2022 21:05
697,https://es.cointelegraph.com/news/government-of-el-salvador-expects-bitcoin-price-to-rise-to-issue-bonds,09.05.2022 20:35
698,https://es.cointelegraph.com/news/lula-da-silva-proposes-a-single-currency-for-latin-america,09.05.2022 20:35
699,https://es.cointelegraph.com/news/the-dollar-lost-95-of-the-purchasing-power-against-bitcoin-in-the-last-5-years,09.05.2022 20:05
700,https://es.cointelegraph.com/news/japanese-e-commerce-site-adopts-btc-and-xrp-payments-for-used-cars,09.05.2022 19:35
701,https://es.cointelegraph.com/news/quelle-surprise-central-african-bank-scolds-the-car-for-bitcoin-adoption,09.05.2022 19:05
702,https://es.cointelegraph.com/news/bitcoin-whales-jumping-ship-as-exchange-inflows-reach-3-month-high,09.05.2022 18:36
703,https://es.cointelegraph.com/news/staking-via-hardware-crypto-wallet-ledger-exec-explains-how-it-works,09.05.2022 18:36
704,https://es.cointelegraph.com/news/lfg-to-deploy-1-5-billion-to-bolster-ust-peg-and-build-btc-reserves,09.05.2022 18:35
705,https://es.cointelegraph.com/news/monero-avoids-crypto-market-rout-but-xmr-price-still-risks-20-drop-by-june,09.05.2022 17:35
706,https://es.cointelegraph.com/news/mining-smart-contracts-and-decentralized-finance,09.05.2022 17:35
707,https://es.cointelegraph.com/news/bitcoin-sets-news-2022-lows-as-analyst-says-trip-to-24k-realized-price-entirely-possible,09.05.2022 17:05
708,https://es.cointelegraph.com/news/first-6-week-losing-streak-since-2014-5-things-to-know-in-bitcoin-this-week,09.05.2022 15:35
709,https://es.cointelegraph.com/news/crypto-like-railways-is-among-the-world-s-top-innovations-of-the-millennium,09.05.2022 09:35
710,https://es.cointelegraph.com/news/for-the-crypto-industry-supporting-sanctions-is-an-opportunity-to-rebrand,09.05.2022 08:35
711,https://es.cointelegraph.com/news/top-5-cryptocurrencies-to-watch-this-week-btc-algo-xmr-xtz-theta,09.05.2022 01:05
712,https://es.cointelegraph.com/news/bitcoin-price-target-now-29k-trader-warns-after-terra-weathers-285m-fud-attack,08.05.2022 19:05
713,https://es.cointelegraph.com/news/bitcoin-clings-to-36k-as-data-suggests-btc-price-sell-off-came-from-short-term-holders,07.05.2022 20:35
714,https://es.cointelegraph.com/news/blockchain-and-new-forms-of-decentralized-jobs,07.05.2022 19:35
715,https://es.cointelegraph.com/news/argentinas-central-bank-talked-about-its-concerns-about-the-use-of-cryptocurrencies-after-the-controversy-with-banco-galicia,07.05.2022 18:05
716,https://es.cointelegraph.com/news/this-is-how-the-price-of-bitcoin-in-latam-closed-at-the-beginning-of-may,07.05.2022 18:05
717,https://es.cointelegraph.com/news/spanish-exchange-oubita-will-now-have-crypto-card,07.05.2022 09:35
718,https://es.cointelegraph.com/news/any-dip-buyers-left-bulls-are-largely-absent-as-the-total-crypto-market-cap-drops-to-1-65t,07.05.2022 03:05
719,https://es.cointelegraph.com/news/mexican-womens-soccer-team-launches-new-collection-of-nfts,07.05.2022 02:05
720,https://es.cointelegraph.com/news/cryptocurrencies-or-stablecoins-a-way-of-national-or-international-remittances,07.05.2022 01:35
721,https://es.cointelegraph.com/news/binance-and-the-argentine-football-association-strengthen-their-strategic-alliance,07.05.2022 01:35
722,https://es.cointelegraph.com/news/top-crypto-news-of-the-week-upcoming-halving-in-2-years-coinbase-gets-loan-from-goldman-sachs-el-salvador-elon-musk-more,07.05.2022 00:35
723,https://es.cointelegraph.com/news/controlling-17-of-btc-hash-rate-report-on-publicly-listed-mining-firms,06.05.2022 23:05
724,https://es.cointelegraph.com/news/grayscale-s-gbtc-and-ethe-products-now-available-on-robinhood,06.05.2022 23:05
725,https://es.cointelegraph.com/news/cryptocurrencies-or-stablecoins-a-way-of-national-or-international-remittances,07.05.2022 01:35
726,https://es.cointelegraph.com/news/binance-and-the-argentine-football-association-strengthen-their-strategic-alliance,07.05.2022 01:35
727,https://es.cointelegraph.com/news/top-crypto-news-of-the-week-upcoming-halving-in-2-years-coinbase-gets-loan-from-goldman-sachs-el-salvador-elon-musk-more,07.05.2022 00:35
728,https://es.cointelegraph.com/news/controlling-17-of-btc-hash-rate-report-on-publicly-listed-mining-firms,06.05.2022 23:05
729,https://es.cointelegraph.com/news/grayscale-s-gbtc-and-ethe-products-now-available-on-robinhood,06.05.2022 23:05
730,https://es.cointelegraph.com/news/bitcoin-price-heads-under-36k-as-three-day-losses-near-12,06.05.2022 21:35
731,https://es.cointelegraph.com/news/ethereum-hits-3-week-high-vs-bitcoin-amid-fed-led-market-rout,06.05.2022 19:35
732,https://es.cointelegraph.com/news/africa-s-top-golfers-to-shoot-for-bitcoin-prize-on-sunshine-tour,06.05.2022 17:35
733,https://es.cointelegraph.com/news/sec-approves-valkyrie-s-bitcoin-futures-etf,06.05.2022 17:35
734,https://es.cointelegraph.com/news/tumbleweeds-blow-through-coinbase-nft-on-its-first-day-just-75k-in-volume,06.05.2022 15:05
735,https://es.cointelegraph.com/news/someone-is-blowing-up-bitcoin-sees-2022-volume-record-amid-hopes-capitulation-is-over,06.05.2022 14:35
736,https://es.cointelegraph.com/news/el-salvador-s-central-bank-accepts-qredo-s-registration-to-provide-crypto-services,06.05.2022 01:35
737,https://es.cointelegraph.com/news/bitcoin-drops-to-35-5k-as-1-000-point-dow-correction-marks-the-worst-trading-day-since-2020,06.05.2022 01:05
738,https://es.cointelegraph.com/news/skybridge-capital-s-anthony-scaramucci-expects-a-pro-crypto-presidential-candidacy,06.05.2022 00:05
739,https://es.cointelegraph.com/news/cftc-commissioner-appoints-crypto-experienced-cme-group-director-as-chief-counsel,05.05.2022 23:35
740,https://es.cointelegraph.com/news/number-goes-up-a-third-of-brits-have-bought-crypto-says-coinbase-report,05.05.2022 22:36
741,https://es.cointelegraph.com/news/bitcoin-falls-towards-38k-as-stocks-abandon-fed-reactionary-rally,05.05.2022 22:36
742,https://es.cointelegraph.com/news/argo-blockchain-facility-in-west-texas-expects-to-start-mining-bitcoin-in-may,05.05.2022 22:35
743,https://es.cointelegraph.com/news/luna-foundation-guard-purchases-additional-37-863-btc-as-part-of-reserve-strategy,05.05.2022 22:35
744,https://es.cointelegraph.com/news/bitcoin-price-hits-10-week-lows-as-40k-spike-becomes-nasty-bull-trap,05.05.2022 22:35
745,https://es.cointelegraph.com/news/sen-warren-asks-fidelity-to-address-the-risks-to-put-bitcoin-in-401-k-s,05.05.2022 19:05
746,https://es.cointelegraph.com/news/aussie-exchange-swyftx-to-offer-no-lock-in-yield-on-crypto,05.05.2022 18:35
747,https://es.cointelegraph.com/news/opera-browser-enables-direct-access-to-bnb-chain-based-dapp-ecosystem,05.05.2022 18:35
748,https://es.cointelegraph.com/news/bitcoin-celebrates-halfway-to-the-halving-with-new-hash-rate-record,05.05.2022 18:05
749,https://es.cointelegraph.com/news/gucci-the-latest-luxury-brand-to-accept-crypto-payments-in-store,05.05.2022 17:35
750,https://es.cointelegraph.com/news/bitcoin-trader-keeps-40-8k-btc-price-target-amid-warning-over-risk-asset-pain-trade,05.05.2022 14:35
751,https://es.cointelegraph.com/news/bitcoin-pushes-to-40k-but-are-bulls-strong-enough-to-win-friday-s-735m-options-expiry,05.05.2022 01:05
752,https://es.cointelegraph.com/news/payment-of-taxi-service-with-cryptocurrencies-in-madrid,05.05.2022 00:05
753,https://es.cointelegraph.com/news/bitcoin-wobbles-around-39k-as-fed-confirms-up-to-1-key-rate-target-next,04.05.2022 23:05
754,https://es.cointelegraph.com/news/happy-birthday-hal-finney-crypto-community-honors-world-s-first-known-bitcoiner,04.05.2022 20:35
755,https://es.cointelegraph.com/news/this-is-how-the-price-of-btc-began-in-the-latin-american-market,04.05.2022 19:35
756,https://es.cointelegraph.com/news/they-didn-t-see-it-coming-podcaster-joe-rogan-sees-bitcoin-as-a-viable-form-of-currency,04.05.2022 18:35
757,https://es.cointelegraph.com/news/global-private-bank-lgt-to-open-bitcoin-and-ether-trading,04.05.2022 18:35
758,https://es.cointelegraph.com/news/btc-price-gains-4-pre-fed-as-microstrategy-vows-to-protect-bitcoin-from-21k-crash,04.05.2022 17:05
759,https://es.cointelegraph.com/news/bitcoin-funds-saw-largest-single-week-of-outflows-since-june-2021,04.05.2022 15:35
760,https://es.cointelegraph.com/news/coinbase-took-out-the-first-bitcoin-backed-loan-from-goldman-sachs,04.05.2022 15:05
761,https://es.cointelegraph.com/news/integration-of-bitcoin-and-chivo-in-el-salvadors-economy-success-or-failure,04.05.2022 10:05
762,https://es.cointelegraph.com/news/bitcoin-in-other-latin-american-countries,04.05.2022 09:35
763,https://es.cointelegraph.com/news/reasons-why-people-dont-download-and-dont-use-chivo-wallet,04.05.2022 09:35
764,https://es.cointelegraph.com/news/microstrategy-may-explore-future-yield-generation-opportunities-on-95-643-btc-holdings,04.05.2022 03:05
765,https://es.cointelegraph.com/news/ex-fed-vice-chair-quarles-has-lost-none-of-his-fervor-in-opposing-us-cbdc,04.05.2022 03:05
766,https://es.cointelegraph.com/news/argentina-bitcoin-enters-the-home-buying-and-selling-market,04.05.2022 02:35
767,https://es.cointelegraph.com/news/not-everything-is-ethereum-learn-about-the-new-defi-protocols-that-some-blockchain-networks-are-launching-into-the-ecosystem,04.05.2022 02:35
768,https://es.cointelegraph.com/news/is-dogecoin-the-new-bitcoin,04.05.2022 00:35
769,https://es.cointelegraph.com/news/bitpanda-launches-ethereum-solana-cardano-and-polkadot-etns,03.05.2022 23:05
770,https://es.cointelegraph.com/news/3-reasons-why-bitcoin-price-is-clinging-to-38-000,03.05.2022 22:35
771,https://es.cointelegraph.com/news/is-bitcoin-price-optimism-fading-after-the-crypto-market-s-rocky-april,03.05.2022 22:05
772,https://es.cointelegraph.com/news/what-are-the-most-bullish-cryptocurrencies-to-buy-right-now-find-out-now-on-the-market-report,03.05.2022 20:05
773,https://es.cointelegraph.com/news/bitcoin-nervously-awaits-fed-as-paul-tudor-jones-says-clearly-don-t-own-stocks-bonds,03.05.2022 19:05
774,https://es.cointelegraph.com/news/bitcoin-artist-to-launch-nft-collection-called-currency-wars,03.05.2022 18:35
775,https://es.cointelegraph.com/news/brubank-confirmed-the-enabling-of-the-purchase-and-sale-of-cryptocurrencies-in-its-application,03.05.2022 17:35
776,https://es.cointelegraph.com/news/weiss-ratings-issues-warning-over-crypto-mortgage-risks,03.05.2022 17:35
777,https://es.cointelegraph.com/news/more-likely-btc-price-will-hit-100k-before-bitcoin-sweeps-30k-lows-forecast-says,03.05.2022 14:35
778,https://es.cointelegraph.com/news/chivo-and-its-use-in-the-population-of-el-salvador,03.05.2022 12:35
779,https://es.cointelegraph.com/news/the-government-of-finland-could-donate-up-to-77-million-in-bitcoins-to-ukraine,03.05.2022 12:05
780,https://es.cointelegraph.com/news/galicia-a-private-bank-in-argentina-now-sells-cryptocurrencies,03.05.2022 10:05
781,https://es.cointelegraph.com/news/law-decoded-the-difference-between-new-york-city-and-new-york-state-april-25-may-2,03.05.2022 06:05
782,https://es.cointelegraph.com/news/afraid-to-buy-the-dip-bitcoin-options-provide-a-safer-way-to-go-long-from-38k,03.05.2022 02:35
783,https://es.cointelegraph.com/news/what-is-samson-mows-perspective-on-bitcoin-in-latin-america,03.05.2022 02:05
784,https://es.cointelegraph.com/news/web3-all-best-ico-is-the-winning-token-according-to-coinmarketcap-with-over-600-profits,03.05.2022 01:35
785,https://es.cointelegraph.com/news/material-bitcoins-btc-wallet-is-available-on-the-international-market,03.05.2022 01:05
786,https://es.cointelegraph.com/news/fed-fomc-comments-and-bitcoin-bear-channel-could-kickstart-a-decline-to-28k,03.05.2022 00:35
787,https://es.cointelegraph.com/news/bitcoin-miners-rebut-claims-made-by-us-democratic-legislators-to-epa-administrator,02.05.2022 23:05
788,https://es.cointelegraph.com/news/mark-cuban-proposes-using-dogecoin-to-solve-twitter-s-crypto-ad-problem,02.05.2022 19:35
789,https://es.cointelegraph.com/news/bitcoin-bear-market-may-take-btc-price-to-25k-says-trader-with-stocks-due-capitulation,02.05.2022 19:05
790,https://es.cointelegraph.com/news/el-salvador-bitcoin-wallet-shows-strong-sign-of-adoption-exec-says,02.05.2022 18:35
791,https://es.cointelegraph.com/news/bitcoin-atm-installation-slowdown-continues-for-4th-month-in-2022,02.05.2022 17:35
792,https://es.cointelegraph.com/news/buffett-back-bashing-bitcoin-claims-it-doesn-t-produce-anything,02.05.2022 17:05
793,https://es.cointelegraph.com/news/fed-will-determine-the-fate-of-the-market-5-things-to-know-in-bitcoin-this-week,02.05.2022 15:35
794,https://es.cointelegraph.com/news/brewery-in-mexico-to-return-10-in-bitcoin-for-product-purchases-through-binance-accounts,02.05.2022 05:05
795,https://es.cointelegraph.com/news/top-5-cryptocurrencies-to-watch-this-week-btc-luna-near-vet-gmt,02.05.2022 02:05
796,https://es.cointelegraph.com/news/warning-smartphone-text-prediction-guesses-crypto-hodler-s-seed-phrase,01.05.2022 17:35
797,https://es.cointelegraph.com/news/60-of-el-salvador-bitcoin-wallet-users-stopped-using-it-after-getting-free-btc,01.05.2022 03:05
798,https://es.cointelegraph.com/news/bitcoin-legal-in-cuba-and-africa-paying-taxes-with-crypto-buenos-aires-and-much-more,30.04.2022 22:35
799,https://es.cointelegraph.com/news/vc-roundup-gaming-crypto-fintech-and-blockchain-infrastructure-dominate-venture-capital-rounds,30.04.2022 21:35
800,https://es.cointelegraph.com/news/defi-lab-community-will-hold-a-defi-workshop-to-discuss-the-sustainability-of-the-anchor-protocol-and-the-ust,30.04.2022 21:05
801,https://es.cointelegraph.com/news/bitcoin-network-difficulty-breaks-into-a-new-all-time-high-of-29-794t,30.04.2022 20:05
802,https://es.cointelegraph.com/news/these-are-the-btc-price-levels-to-watch-as-bitcoin-risks-worst-april-on-record,30.04.2022 18:35
803,https://es.cointelegraph.com/news/bitcoin-retreats-toward-38k-after-friday-sparks-losses-for-nearly-everything-outside-china,30.04.2022 18:05
804,https://es.cointelegraph.com/news/2-key-metrics-point-toward-further-downside-for-the-entire-crypto-market,30.04.2022 03:05
805,https://es.cointelegraph.com/news/price-analysis-4-29-btc-eth-bnb-sol-luna-xrp-ada-doge-avax-dot,30.04.2022 00:05
806,https://es.cointelegraph.com/news/bitcoin-whale-holdings-at-7-month-highs-despite-warnings-of-btc-price-crash-to-20k,29.04.2022 23:05
807,https://es.cointelegraph.com/news/on-the-initiative-of-the-city-of-buenos-aires-to-allow-the-payment-of-taxes-in-cryptocurrencies,29.04.2022 22:35
808,https://es.cointelegraph.com/news/bitcoin-halving-analysis-hints-at-24k-bottom-before-the-end-of-2022,29.04.2022 22:35
809,https://es.cointelegraph.com/news/crypto-biz-if-you-think-crypto-is-bearish-you-re-not-paying-attention-april-21-27-2022,29.04.2022 21:35
810,https://es.cointelegraph.com/news/the-ngo-bitcoin-argentina-announces-schools-and-bitcoin-project-for-teachers-and-students-of-the-latin-american-country,29.04.2022 20:35
811,https://es.cointelegraph.com/news/robinhood-makes-significant-strides-in-crypto-business-in-q1-despite-falling-revenue,29.04.2022 19:35
812,https://es.cointelegraph.com/news/bitcoin-disappoints-on-bull-run-as-amzn-sees-biggest-1-day-drop-since-2014,29.04.2022 18:35
813,https://es.cointelegraph.com/news/dogecoin-jesus-roger-ver-resurfaces-on-twitter-backs-doge-over-btc,29.04.2022 18:35
814,https://es.cointelegraph.com/news/goldman-sachs-offers-first-bitcoin-backed-loan-as-wall-street-embraces-crypto,29.04.2022 14:35
815,https://es.cointelegraph.com/news/bitcoin-price-slow-to-react-as-us-dollar-rally-stops-at-20-year-highs,29.04.2022 14:05
816,https://es.cointelegraph.com/news/us-needs-electronic-tokens-with-functionality-of-cash-software-freedom-law-center-legal-director,29.04.2022 02:35
817,https://es.cointelegraph.com/news/ftx-executive-wetjen-calls-cftc-application-an-opportunity-for-the-agency-to-innovate,29.04.2022 02:05
818,https://es.cointelegraph.com/news/telegram-wallet-bot-enables-users-to-send-crypto-in-app-via-revived-blockchain-project,29.04.2022 01:35
819,https://es.cointelegraph.com/news/bitcoin-is-40-down-from-its-ath-but-on-chain-analysts-say-it-s-starting-to-bottom-out,29.04.2022 00:35
820,https://es.cointelegraph.com/news/why-does-elon-musk-want-to-own-twitter,29.04.2022 00:35
821,https://es.cointelegraph.com/news/27k-max-pain-bitcoin-price-is-ultimate-buy-the-dip-opportunity-says-research,28.04.2022 23:05
822,https://es.cointelegraph.com/news/bitcoin-network-hash-rate-hit-a-new-record-high-amid-price-volatility,28.04.2022 20:05
823,https://es.cointelegraph.com/news/bitcoin-rejects-40k-as-us-dollar-strength-hits-20-year-high,28.04.2022 19:05
824,https://es.cointelegraph.com/news/ngo-bitcoin-argentina-receives-a-response-from-the-national-government-regarding-its-commitment-to-discourage-the-use-of-crypto,28.04.2022 18:35
825,https://es.cointelegraph.com/news/new-york-mayor-urges-state-to-abandon-stifling-bitlicense-scheme,28.04.2022 18:35
826,https://es.cointelegraph.com/news/on-freedom-day-bitcoin-gives-south-africans-a-stake-in-their-financial-future,28.04.2022 18:35
827,https://es.cointelegraph.com/news/youtuber-predicts-btc-price-at-1-million-by-2030-is-it-possible,28.04.2022 18:05
828,https://es.cointelegraph.com/news/el-salvador-is-far-from-massive-bitcoin-adoption-according-to-university-of-chicago-expert-study,28.04.2022 18:05
829,https://es.cointelegraph.com/news/statements-by-changpeng-zhao-ceo-of-binance-on-the-future-of-cryptocurrencies-and-regulation,28.04.2022 17:35
830,https://es.cointelegraph.com/news/cashing-out-bitcoin-to-save-a-dog-s-life-from-cancer-is-the-moon-for-us,28.04.2022 17:35
831,https://es.cointelegraph.com/news/one-fifth-of-businesses-in-el-salvador-now-accept-bitcoin-nber-study,28.04.2022 17:05
832,https://es.cointelegraph.com/news/colorful-billionaire-s-dubai-real-estate-firm-now-accepts-btc-and-eth,28.04.2022 16:05
833,https://es.cointelegraph.com/news/bitcoin-set-for-volatile-monthly-close-after-btc-price-checks-all-boxes-for-major-move,28.04.2022 13:35
834,https://es.cointelegraph.com/news/bitcoin-atm-installed-in-mexico-s-senate-building,28.04.2022 03:35
835,https://es.cointelegraph.com/news/the-philippines-will-launch-pilot-wholesale-central-bank-digital-currency-project,28.04.2022 01:05
836,https://es.cointelegraph.com/news/here-s-why-bitcoin-bears-aim-to-pin-btc-under-39k-ahead-of-friday-s-1-9b-options-expiry,27.04.2022 22:35
837,https://es.cointelegraph.com/news/grayscale-to-expand-crypto-fund-offering-into-europe,27.04.2022 22:05
838,https://es.cointelegraph.com/news/central-african-republic-will-adopt-bitcoin-as-legal-tender-report,27.04.2022 21:05
839,https://es.cointelegraph.com/news/trader-flags-btc-price-levels-to-watch-as-bitcoin-still-risks-30k-ultimate-bottom,27.04.2022 21:05
840,https://es.cointelegraph.com/news/cuban-central-bank-makes-it-official-vasp-licensing-coming-in-may,27.04.2022 19:35
841,https://es.cointelegraph.com/news/21shares-launches-hybrid-bitcoin-and-gold-etp-to-enable-inflation-hedge,27.04.2022 19:05
842,https://es.cointelegraph.com/news/ex-bitmex-ceo-explains-how-bitcoin-will-hit-1-million-by-2030,27.04.2022 18:35
843,https://es.cointelegraph.com/news/purpose-bitcoin-etf-adds-1-1k-btc-as-data-hints-investors-want-to-buy-the-dip,27.04.2022 17:05
844,https://es.cointelegraph.com/news/new-york-state-assembly-passes-ban-on-new-btc-mines-that-don-t-use-green-power,27.04.2022 16:35
845,https://es.cointelegraph.com/news/failure-to-launch-australia-s-first-3-crypto-etfs-all-miss-launch-day,27.04.2022 14:05
846,https://es.cointelegraph.com/news/bitcoin-rebounds-off-6-week-lows-amid-warning-of-brutal-btc-price-bull-trap,27.04.2022 13:35
847,https://es.cointelegraph.com/news/bitcoin-law-in-the-brazilian-senate,27.04.2022 04:35
848,https://es.cointelegraph.com/news/altcoins-sell-off-as-bitcoin-price-drops-to-its-macro-level-support-at-38k,27.04.2022 00:35
849,https://es.cointelegraph.com/news/city-of-fort-worth-votes-in-favor-of-bitcoin-mining-program,26.04.2022 21:35
850,https://es.cointelegraph.com/news/bitcoin-vs-btc-miner-stocks-bitfarms-mining-chief-explains-key-differences,26.04.2022 21:05
851,https://es.cointelegraph.com/news/what-are-the-top-3-trending-altcoins-to-buy-in-2022-find-out-now-on-the-market-report,26.04.2022 20:36
852,https://es.cointelegraph.com/news/fireblocks-expands-institutional-access-to-terra-s-defi-ecosystem,26.04.2022 20:35
853,https://es.cointelegraph.com/news/can-terra-blockchain-sustain-its-growth-research-report-digs-deeper,26.04.2022 20:35
854,https://es.cointelegraph.com/news/bitcoin-fails-to-hold-40k-with-traders-still-hoping-for-a-btc-price-relief-bounce,26.04.2022 20:05
855,https://es.cointelegraph.com/news/wen-lambo-fixed-mechanic-receives-first-payment-in-bitcoin-to-mend-lamborghini,26.04.2022 20:05
856,https://es.cointelegraph.com/news/how-to-account-for-the-climate-impact-of-cryptocurrencies,26.04.2022 17:35
857,https://es.cointelegraph.com/news/citycoins-expanding-services-via-11-new-incubated-projects,26.04.2022 17:05
858,https://es.cointelegraph.com/news/three-metaverse-tokens-costing-less-than-a-dollar-a-reason-to-keep-an-eye-on-them,26.04.2022 17:05
859,https://es.cointelegraph.com/news/fidelity-to-reportedly-allow-401-k-retirement-savings-accounts-to-invest-in-bitcoin,26.04.2022 17:05
860,https://es.cointelegraph.com/news/sustainable-energy-usage-for-btc-mining-grows-nearly-60-in-a-year,26.04.2022 16:05
861,https://es.cointelegraph.com/news/bitcoin-repeats-rare-weekly-chart-signal-that-resulted-in-50-btc-price-dips,26.04.2022 13:35
862,https://es.cointelegraph.com/news/bitcoin-hits-40k-investors-pump-dogecoin-doge-after-musk-confirms-twitter-purchase,26.04.2022 01:35
